Time,Open,High,Low,Close,Tick Volume
1546477200.0,8003.175,8005.04,7990.26,7992.364,1797.0
1546480800.0,7992.579,7997.886,7987.619,7995.234,1798.0
1546484400.0,7995.154,8007.284,7991.155,8005.843,1797.0
1546488000.0,8005.549,8015.229,8003.22,8009.729,1792.0
1546491600.0,8009.726,8019.904,8006.502,8007.722,1798.0
1546495200.0,8007.799,8010.634,7998.986,8000.27,1798.0
1546498800.0,8000.475,8003.982,7992.81,7994.491,1789.0
1546502400.0,7994.546,8000.216,7982.304,7988.641,1798.0
1546506000.0,7988.701,7993.776,7982.127,7985.016,1795.0
1546509600.0,7985.019,7996.415,7982.304,7993.742,1795.0
1546513200.0,7993.664,7998.107,7987.609,7997.937,1793.0
1546516800.0,7997.827,7998.117,7987.373,7989.178,1797.0
1546520400.0,7988.902,7996.872,7985.539,7988.316,1795.0
1546524000.0,7988.251,8003.654,7987.897,7989.441,1797.0
1546527600.0,7989.395,7992.494,7977.525,7983.652,1798.0
1546531200.0,7983.699,7989.212,7978.156,7983.672,1795.0
1546534800.0,7983.59,7983.732,7970.394,7972.718,1799.0
1546538400.0,7972.164,7976.512,7962.961,7967.579,1792.0
1546542000.0,7967.779,7971.158,7962.471,7964.69,1799.0
1546545600.0,7964.624,7965.203,7945.918,7950.113,1798.0
1546549200.0,7950.42,7960.183,7947.824,7955.11,1797.0
1546552800.0,7955.115,7956.787,7946.192,7955.16,1797.0
1546556400.0,7955.542,7956.646,7945.622,7948.499,1796.0
1546560000.0,7948.868,7953.726,7943.707,7953.315,1798.0
1546563600.0,7953.101,7957.133,7942.292,7946.327,1798.0
1546567200.0,7946.523,7959.899,7946.264,7958.022,1800.0
1546570800.0,7958.241,7962.816,7952.216,7960.533,1796.0
1546574400.0,7960.478,7962.611,7947.3,7948.719,1793.0
1546578000.0,7948.527,7951.931,7942.785,7945.55,1797.0
1546581600.0,7945.647,7951.997,7940.17,7950.15,1796.0
1546585200.0,7949.66,7966.53,7948.589,7960.14,1796.0
1546588800.0,7960.125,7965.458,7955.456,7958.251,1796.0
1546592400.0,7958.354,7966.368,7953.086,7965.727,1788.0
1546596000.0,7965.661,7968.52,7959.586,7960.117,1798.0
1546599600.0,7960.33,7965.066,7954.158,7961.362,1796.0
1546603200.0,7961.405,7971.756,7958.384,7966.376,1796.0
1546606800.0,7966.225,7969.457,7949.122,7951.278,1798.0
1546610400.0,7951.277,7959.813,7949.176,7955.333,1795.0
1546614000.0,7955.421,7973.339,7953.574,7970.448,1798.0
1546617600.0,7970.7,7981.048,7965.398,7976.546,1793.0
1546621200.0,7976.598,7978.579,7961.757,7969.147,1796.0
1546624800.0,7969.372,7975.201,7961.159,7963.119,1794.0
1546628400.0,7963.082,7968.124,7955.993,7968.094,1798.0
1546632000.0,7968.234,7968.918,7953.704,7955.624,1797.0
1546635600.0,7955.349,7956.588,7946.575,7954.96,1800.0
1546639200.0,7954.85,7970.376,7954.717,7970.355,1798.0
1546642800.0,7970.098,7982.879,7968.362,7976.096,1797.0
1546646400.0,7976.179,7983.914,7973.64,7974.099,1798.0
1546650000.0,7974.014,7981.358,7972.175,7972.513,1798.0
1546653600.0,7972.436,7979.039,7965.979,7978.522,1794.0
1546657200.0,7978.755,7980.505,7965.614,7971.734,1794.0
1546660800.0,7971.625,7972.395,7959.471,7963.519,1799.0
1546664400.0,7963.433,7978.765,7962.995,7977.307,1797.0
1546668000.0,7977.44,7993.985,7973.393,7985.557,1799.0
1546671600.0,7985.393,7987.231,7971.471,7971.792,1795.0
1546675200.0,7971.845,7988.602,7970.455,7988.214,1798.0
1546678800.0,7988.55,7994.208,7980.749,7992.071,1796.0
1546682400.0,7991.766,8000.336,7988.287,7992.675,1798.0
1546686000.0,7992.825,7995.096,7985.309,7990.697,1798.0
1546689600.0,7990.739,7995.257,7985.459,7994.326,1798.0
1546693200.0,7994.706,8002.521,7989.742,7999.307,1795.0
1546696800.0,7999.297,8009.275,7998.362,8003.284,1797.0
1546700400.0,8003.503,8004.392,7996.861,7997.536,1796.0
1546704000.0,7997.7,8006.191,7989.913,8006.039,1799.0
1546707600.0,8005.924,8009.23,7995.063,8002.933,1798.0
1546711200.0,8002.947,8003.359,7990.146,7992.639,1800.0
1546714800.0,7992.749,8003.823,7989.706,8001.989,1798.0
1546718400.0,8001.737,8008.087,7990.114,7991.722,1795.0
1546722000.0,7992.006,7995.568,7984.874,7985.62,1793.0
1546725600.0,7985.771,7986.993,7973.501,7978.519,1797.0
1546729200.0,7978.521,7981.604,7972.976,7973.533,1796.0
1546732800.0,7973.526,7986.184,7972.629,7982.405,1794.0
1546736400.0,7982.228,7988.89,7978.386,7983.828,1795.0
1546740000.0,7983.69,7986.234,7979.167,7981.245,1798.0
1546743600.0,7981.059,7982.492,7969.247,7970.458,1797.0
1546747200.0,7970.346,7980.948,7967.524,7976.555,1795.0
1546750800.0,7976.579,7986.7,7971.496,7979.699,1795.0
1546754400.0,7979.541,7981.016,7965.967,7967.705,1796.0
1546758000.0,7967.872,7971.573,7962.046,7962.963,1798.0
1546761600.0,7963.075,7973.548,7957.684,7967.736,1794.0
1546765200.0,7968.029,7979.001,7967.716,7975.001,1794.0
1546768800.0,7974.941,7976.377,7964.466,7975.692,1796.0
1546772400.0,7975.708,7978.683,7960.718,7962.168,1798.0
1546776000.0,7962.457,7972.987,7962.359,7963.295,1796.0
1546779600.0,7963.205,7980.328,7960.925,7977.426,1794.0
1546783200.0,7977.352,7980.242,7971.741,7975.517,1794.0
1546786800.0,7975.756,7976.958,7956.293,7958.76,1792.0
1546790400.0,7959.066,7969.574,7956.375,7964.139,1798.0
1546794000.0,7964.179,7966.969,7956.086,7959.551,1796.0
1546797600.0,7959.504,7959.976,7940.112,7944.807,1796.0
1546801200.0,7944.696,7952.418,7940.152,7947.949,1799.0
1546804800.0,7947.823,7950.141,7939.791,7940.004,1797.0
1546808400.0,7939.994,7947.636,7936.646,7941.386,1797.0
1546812000.0,7941.432,7949.467,7932.805,7937.58,1794.0
1546815600.0,7937.386,7949.085,7932.296,7943.29,1795.0
1546819200.0,7943.458,7946.695,7933.845,7934.378,1796.0
1546822800.0,7934.369,7934.636,7928.584,7930.9,1796.0
1546826400.0,7930.475,7938.977,7927.948,7928.404,1798.0
1546830000.0,7928.382,7941.27,7927.225,7939.759,1797.0
1546833600.0,7939.685,7944.082,7932.053,7934.349,1800.0
1546837200.0,7934.492,7936.63,7922.309,7927.132,1796.0
1546840800.0,7927.527,7932.348,7915.619,7916.834,1796.0
1546844400.0,7916.607,7927.447,7915.313,7923.831,1796.0
1546848000.0,7923.846,7938.575,7919.229,7936.41,1798.0
1546851600.0,7936.142,7937.589,7925.928,7928.66,1798.0
1546855200.0,7928.803,7940.736,7925.131,7936.829,1796.0
1546858800.0,7936.801,7945.144,7930.413,7931.855,1799.0
1546862400.0,7931.963,7953.016,7931.89,7952.87,1797.0
1546866000.0,7953.084,7958.948,7947.064,7953.369,1799.0
1546869600.0,7953.503,7966.851,7948.446,7966.851,1798.0
1546873200.0,7966.867,7967.799,7956.029,7961.797,1797.0
1546876800.0,7961.69,7963.975,7952.216,7953.449,1798.0
1546880400.0,7953.583,7970.266,7950.12,7959.81,1797.0
1546884000.0,7959.826,7967.886,7958.613,7960.264,1794.0
1546887600.0,7960.223,7969.883,7956.454,7961.885,1796.0
1546891200.0,7961.918,7964.654,7957.602,7962.935,1795.0
1546894800.0,7963.004,7973.6,7962.899,7973.07,1795.0
1546898400.0,7973.269,7973.329,7958.612,7967.389,1795.0
1546902000.0,7967.428,7975.503,7963.942,7970.075,1798.0
1546905600.0,7969.832,7976.702,7963.398,7965.665,1794.0
1546909200.0,7965.853,7988.824,7963.343,7981.584,1797.0
1546912800.0,7981.638,7991.222,7980.081,7989.204,1798.0
1546916400.0,7989.498,8002.396,7986.903,7995.548,1796.0
1546920000.0,7995.435,8002.932,7991.276,8000.251,1795.0
1546923600.0,8000.305,8001.775,7974.304,7974.881,1797.0
1546927200.0,7975.085,7979.441,7970.167,7970.234,1797.0
1546930800.0,7969.937,7982.277,7969.167,7972.887,1798.0
1546934400.0,7972.657,7972.92,7958.69,7958.69,1795.0
1546938000.0,7958.85,7963.902,7951.12,7962.095,1797.0
1546941600.0,7962.292,7972.518,7958.957,7965.104,1796.0
1546945200.0,7965.258,7975.315,7960.039,7962.52,1794.0
1546948800.0,7962.564,7967.418,7959.813,7965.326,1796.0
1546952400.0,7965.609,7976.809,7965.609,7975.798,1798.0
1546956000.0,7975.907,7977.486,7951.607,7956.001,1796.0
1546959600.0,7955.521,7955.611,7937.093,7944.97,1797.0
1546963200.0,7944.959,7954.866,7941.135,7951.924,1797.0
1546966800.0,7952.033,7966.662,7952.033,7962.802,1793.0
1546970400.0,7962.987,7967.541,7958.572,7966.631,1798.0
1546974000.0,7966.808,7974.209,7965.688,7969.379,1797.0
1546977600.0,7969.349,7990.72,7968.234,7988.273,1799.0
1546981200.0,7988.748,8017.852,7988.306,8015.914,1793.0
1546984800.0,8016.214,8021.81,8008.733,8013.046,1795.0
1546988400.0,8013.066,8014.328,8000.726,8002.666,1797.0
1546992000.0,8002.329,8006.568,7999.093,8004.656,1794.0
1546995600.0,8004.372,8007.675,7997.384,8004.857,1797.0
1546999200.0,8004.83,8005.971,7996.464,8002.729,1798.0
1547002800.0,8002.822,8012.143,7995.17,8012.048,1799.0
1547006400.0,8012.056,8018.746,8008.009,8017.492,1798.0
1547010000.0,8017.626,8024.261,8011.724,8024.189,1799.0
1547013600.0,8023.931,8045.668,8023.931,8041.441,1796.0
1547017200.0,8041.664,8041.824,8029.095,8032.583,1797.0
1547020800.0,8032.614,8046.514,8029.006,8039.358,1798.0
1547024400.0,8039.275,8053.367,8034.871,8052.084,1798.0
1547028000.0,8052.011,8055.346,8046.815,8047.299,1799.0
1547031600.0,8047.309,8058.704,8046.676,8054.622,1798.0
1547035200.0,8054.198,8065.329,8049.801,8059.777,1798.0
1547038800.0,8059.933,8060.974,8045.462,8049.279,1796.0
1547042400.0,8049.376,8057.518,8048.16,8054.861,1793.0
1547046000.0,8054.585,8054.585,8042.697,8049.591,1795.0
1547049600.0,8049.955,8053.321,8043.782,8045.99,1797.0
1547053200.0,8045.783,8058.012,8042.675,8057.404,1798.0
1547056800.0,8057.266,8059.066,8044.871,8057.518,1794.0
1547060400.0,8057.874,8059.521,8052.132,8058.165,1799.0
1547064000.0,8057.689,8058.508,8045.681,8050.744,1795.0
1547067600.0,8050.81,8053.429,8037.435,8040.884,1798.0
1547071200.0,8040.469,8040.482,8021.834,8023.452,1794.0
1547074800.0,8023.586,8028.55,8017.805,8017.805,1794.0
1547078400.0,8017.743,8025.476,8012.62,8022.25,1796.0
1547082000.0,8022.255,8028.709,8018.986,8025.499,1799.0
1547085600.0,8025.376,8025.458,8010.567,8012.956,1795.0
1547089200.0,8012.834,8022.62,8008.894,8017.167,1795.0
1547092800.0,8017.071,8025.231,8013.066,8022.023,1796.0
1547096400.0,8022.185,8030.607,8019.552,8028.039,1797.0
1547100000.0,8027.886,8031.097,8012.17,8013.214,1794.0
1547103600.0,8013.093,8024.385,8011.355,8019.694,1797.0
1547107200.0,8019.488,8021.326,8008.588,8009.831,1795.0
1547110800.0,8009.695,8011.001,7998.231,8001.377,1797.0
1547114400.0,8001.419,8002.306,7981.847,7984.982,1798.0
1547118000.0,7985.429,7989.716,7980.787,7983.369,1797.0
1547121600.0,7983.275,7991.155,7982.515,7983.453,1792.0
1547125200.0,7983.661,8005.233,7981.084,8001.487,1796.0
1547128800.0,8001.165,8005.763,7994.544,7999.53,1798.0
1547132400.0,7999.592,8015.695,7997.463,8014.425,1798.0
1547136000.0,8014.544,8015.378,8003.173,8004.343,1798.0
1547139600.0,8004.298,8005.823,7992.112,7992.809,1798.0
1547143200.0,7993.196,7995.012,7981.784,7984.734,1797.0
1547146800.0,7984.35,7987.405,7978.614,7982.966,1796.0
1547150400.0,7983.071,7986.004,7968.29,7969.859,1797.0
1547154000.0,7970.029,7974.998,7964.916,7966.643,1796.0
1547157600.0,7966.471,7974.739,7961.285,7973.948,1799.0
1547161200.0,7974.168,7981.304,7970.058,7970.058,1796.0
1547164800.0,7970.173,7973.791,7965.945,7973.54,1797.0
1547168400.0,7973.502,7980.873,7969.101,7971.067,1794.0
1547172000.0,7970.861,7973.602,7962.929,7963.398,1798.0
1547175600.0,7963.359,7968.963,7958.465,7962.671,1790.0
1547179200.0,7962.807,7969.069,7955.718,7961.461,1797.0
1547182800.0,7961.7,7966.685,7955.404,7957.696,1794.0
1547186400.0,7957.891,7965.242,7955.819,7957.381,1798.0
1547190000.0,7957.688,7968.004,7957.354,7961.8,1795.0
1547193600.0,7961.758,7966.475,7954.05,7956.953,1794.0
1547197200.0,7956.887,7968.095,7955.474,7966.776,1796.0
1547200800.0,7966.655,7976.398,7965.35,7973.585,1797.0
1547204400.0,7973.654,7986.675,7968.068,7985.65,1798.0
1547208000.0,7985.58,7993.148,7982.819,7991.375,1797.0
1547211600.0,7991.363,8002.106,7990.194,7996.932,1796.0
1547215200.0,7996.945,8003.206,7986.792,7997.687,1797.0
1547218800.0,7997.843,8003.219,7991.27,8001.222,1798.0
1547222400.0,8001.245,8016.906,8000.585,8009.794,1799.0
1547226000.0,8009.698,8011.217,7996.685,8007.055,1797.0
1547229600.0,8007.314,8015.247,7999.829,8012.908,1797.0
1547233200.0,8012.666,8028.144,8011.609,8026.884,1796.0
1547236800.0,8026.755,8033.431,8020.754,8029.095,1800.0
1547240400.0,8029.169,8041.762,8025.005,8032.335,1798.0
1547244000.0,8032.358,8052.4,8030.146,8044.962,1792.0
1547247600.0,8045.055,8057.92,8044.743,8054.427,1798.0
1547251200.0,8054.34,8057.769,8047.084,8054.307,1798.0
1547254800.0,8054.183,8057.516,8048.084,8053.864,1798.0
1547258400.0,8053.875,8054.543,8030.763,8035.227,1797.0
1547262000.0,8035.322,8044.736,8032.413,8038.855,1797.0
1547265600.0,8038.874,8044.887,8035.82,8038.954,1799.0
1547269200.0,8038.462,8044.734,8034.465,8037.307,1798.0
1547272800.0,8037.307,8042.46,8029.807,8042.163,1798.0
1547276400.0,8041.885,8043.301,8031.16,8032.003,1797.0
1547280000.0,8032.045,8034.383,8010.861,8011.979,1795.0
1547283600.0,8011.627,8017.645,8004.971,8005.76,1798.0
1547287200.0,8005.746,8010.012,8000.884,8002.911,1798.0
1547290800.0,8003.241,8015.896,7996.927,8015.507,1796.0
1547294400.0,8015.222,8015.44,8003.863,8009.54,1796.0
1547298000.0,8009.35,8018.303,8006.787,8018.044,1796.0
1547301600.0,8017.932,8020.548,8007.99,8010.854,1794.0
1547305200.0,8010.684,8011.818,8001.581,8004.782,1795.0
1547308800.0,8004.706,8004.759,7987.64,7988.201,1799.0
1547312400.0,7988.164,7992.981,7981.695,7982.025,1799.0
1547316000.0,7982.261,7993.317,7981.556,7988.932,1800.0
1547319600.0,7989.091,7995.338,7984.008,7985.045,1795.0
1547323200.0,7984.905,7987.663,7977.31,7980.285,1792.0
1547326800.0,7980.338,7983.186,7972.127,7973.222,1798.0
1547330400.0,7973.17,7975.817,7961.671,7965.036,1797.0
1547334000.0,7964.648,7970.854,7961.27,7968.632,1798.0
1547337600.0,7968.422,7972.037,7963.147,7965.866,1797.0
1547341200.0,7965.867,7969.823,7960.376,7967.425,1796.0
1547344800.0,7967.492,7968.603,7957.765,7966.28,1795.0
1547348400.0,7966.788,7978.994,7965.337,7977.674,1796.0
1547352000.0,7977.861,7981.591,7972.093,7978.068,1796.0
1547355600.0,7978.36,7982.134,7974.538,7975.748,1795.0
1547359200.0,7975.435,7981.881,7974.261,7979.444,1799.0
1547362800.0,7979.449,7988.421,7977.896,7979.138,1793.0
1547366400.0,7979.102,7992.22,7977.75,7990.675,1797.0
1547370000.0,7990.665,7991.23,7978.101,7982.61,1797.0
1547373600.0,7982.638,7985.994,7974.496,7983.719,1791.0
1547377200.0,7983.554,7985.882,7968.664,7970.886,1797.0
1547380800.0,7970.58,7986.905,7970.374,7982.899,1796.0
1547384400.0,7982.9,7985.376,7974.905,7980.241,1797.0
1547388000.0,7980.361,7992.055,7977.243,7988.042,1796.0
1547391600.0,7987.943,7992.828,7981.489,7991.734,1795.0
1547395200.0,7991.311,7998.016,7986.695,7989.845,1794.0
1547398800.0,7989.744,8005.275,7989.698,7998.303,1799.0
1547402400.0,7998.537,8005.047,7995.551,7999.576,1792.0
1547406000.0,7999.765,8013.035,7998.865,8007.705,1798.0
1547409600.0,8007.417,8009.001,7991.468,7992.481,1793.0
1547413200.0,7992.45,7995.767,7982.032,7994.327,1799.0
1547416800.0,7994.439,7999.661,7992.2,7995.882,1797.0
1547420400.0,7996.035,8010.761,7991.22,8010.118,1799.0
1547424000.0,8010.308,8018.958,8007.037,8010.133,1790.0
1547427600.0,8010.085,8025.751,8006.751,8025.494,1798.0
1547431200.0,8025.594,8028.798,8011.588,8011.653,1797.0
1547434800.0,8011.398,8019.906,8009.264,8011.263,1796.0
1547438400.0,8011.537,8027.036,8008.73,8024.993,1796.0
1547442000.0,8025.291,8034.185,8022.005,8032.095,1793.0
1547445600.0,8031.782,8038.454,8027.816,8037.655,1798.0
1547449200.0,8037.361,8045.086,8030.886,8043.824,1796.0
1547452800.0,8043.674,8049.494,8040.63,8043.047,1797.0
1547456400.0,8043.12,8047.999,8034.186,8040.746,1795.0
1547460000.0,8040.937,8045.027,8037.013,8040.218,1797.0
1547463600.0,8040.659,8044.885,8037.399,8043.325,1798.0
1547467200.0,8043.246,8052.435,8037.546,8051.443,1797.0
1547470800.0,8051.431,8057.577,8047.334,8049.322,1799.0
1547474400.0,8049.184,8054.035,8045.227,8048.638,1800.0
1547478000.0,8048.881,8051.828,8033.714,8037.372,1798.0
1547481600.0,8037.428,8042.566,8031.327,8036.39,1798.0
1547485200.0,8036.316,8036.66,8021.136,8025.125,1800.0
1547488800.0,8025.172,8035.614,8023.403,8030.859,1794.0
1547492400.0,8030.943,8039.319,8029.257,8032.779,1798.0
1547496000.0,8032.792,8037.873,8027.355,8036.599,1797.0
1547499600.0,8036.871,8041.367,8032.412,8037.55,1800.0
1547503200.0,8037.876,8048.362,8037.419,8046.207,1797.0
1547506800.0,8046.245,8054.756,8041.14,8053.934,1799.0
1547510400.0,8053.795,8064.793,8046.44,8049.571,1798.0
1547514000.0,8049.506,8055.753,8047.121,8048.758,1794.0
1547517600.0,8048.485,8059.796,8046.674,8048.261,1794.0
1547521200.0,8048.209,8058.395,8044.9,8053.995,1795.0
1547524800.0,8053.565,8054.042,8042.617,8042.763,1799.0
1547528400.0,8042.72,8057.345,8040.643,8056.68,1797.0
1547532000.0,8056.551,8066.352,8055.874,8065.455,1795.0
1547535600.0,8065.537,8070.511,8063.077,8066.633,1796.0
1547539200.0,8066.525,8075.23,8065.28,8071.539,1800.0
1547542800.0,8071.711,8079.407,8069.823,8071.32,1796.0
1547546400.0,8071.509,8072.562,8057.911,8061.412,1798.0
1547550000.0,8061.514,8077.08,8059.146,8072.583,1794.0
1547553600.0,8072.461,8083.471,8067.56,8077.178,1796.0
1547557200.0,8077.172,8080.305,8070.091,8075.566,1797.0
1547560800.0,8075.612,8082.693,8072.106,8074.737,1798.0
1547564400.0,8074.743,8080.355,8065.643,8066.118,1795.0
1547568000.0,8066.127,8068.159,8051.119,8055.601,1796.0
1547571600.0,8055.581,8063.515,8051.336,8052.756,1797.0
1547575200.0,8052.763,8053.024,8037.671,8038.73,1796.0
1547578800.0,8038.307,8045.122,8031.693,8042.749,1798.0
1547582400.0,8043.276,8054.555,8041.693,8054.157,1798.0
1547586000.0,8053.804,8063.57,8050.439,8062.994,1799.0
1547589600.0,8062.96,8066.755,8056.576,8061.037,1794.0
1547593200.0,8061.196,8065.839,8058.055,8059.028,1794.0
1547596800.0,8058.541,8058.699,8037.167,8038.745,1798.0
1547600400.0,8038.734,8049.9,8036.185,8047.112,1792.0
1547604000.0,8046.669,8051.469,8043.511,8046.615,1800.0
1547607600.0,8046.774,8056.091,8042.248,8055.611,1795.0
1547611200.0,8055.93,8067.745,8054.847,8066.853,1796.0
1547614800.0,8066.986,8084.183,8065.507,8077.553,1798.0
1547618400.0,8077.783,8083.368,8068.826,8069.071,1796.0
1547622000.0,8068.868,8076.671,8062.861,8075.303,1794.0
1547625600.0,8075.192,8077.98,8065.546,8065.774,1796.0
1547629200.0,8065.794,8073.117,8059.341,8072.295,1796.0
1547632800.0,8072.245,8095.08,8067.879,8086.099,1796.0
1547636400.0,8086.063,8091.962,8084.75,8089.48,1798.0
1547640000.0,8089.788,8091.926,8083.028,8088.528,1797.0
1547643600.0,8088.47,8096.557,8087.338,8089.444,1797.0
1547647200.0,8089.315,8098.105,8085.416,8090.82,1798.0
1547650800.0,8090.949,8096.348,8085.077,8087.946,1793.0
1547654400.0,8087.743,8089.614,8079.551,8085.07,1798.0
1547658000.0,8085.302,8091.756,8081.429,8081.909,1796.0
1547661600.0,8081.463,8083.324,8069.601,8071.07,1797.0
1547665200.0,8071.102,8075.977,8064.361,8067.746,1797.0
1547668800.0,8068.171,8076.512,8066.976,8074.943,1790.0
1547672400.0,8074.834,8076.338,8066.004,8071.41,1793.0
1547676000.0,8071.105,8084.792,8069.764,8080.744,1796.0
1547679600.0,8080.834,8081.415,8066.286,8071.142,1797.0
1547683200.0,8070.8,8090.743,8070.8,8088.497,1794.0
1547686800.0,8088.554,8093.953,8084.913,8087.137,1794.0
1547690400.0,8086.915,8087.426,8074.361,8081.223,1798.0
1547694000.0,8080.925,8082.042,8070.424,8074.608,1797.0
1547697600.0,8074.979,8082.949,8073.129,8074.991,1795.0
1547701200.0,8074.963,8076.948,8056.976,8062.043,1798.0
1547704800.0,8061.959,8075.891,8057.949,8075.209,1796.0
1547708400.0,8075.11,8081.785,8071.375,8073.192,1797.0
1547712000.0,8073.279,8074.135,8056.997,8059.336,1797.0
1547715600.0,8059.162,8070.904,8050.75,8068.707,1797.0
1547719200.0,8068.824,8070.949,8058.524,8059.485,1798.0
1547722800.0,8059.844,8073.4,8059.844,8071.051,1799.0
1547726400.0,8071.261,8087.676,8068.541,8079.867,1798.0
1547730000.0,8079.849,8088.922,8072.361,8082.966,1796.0
1547733600.0,8082.994,8089.426,8078.275,8079.078,1794.0
1547737200.0,8079.036,8079.481,8071.847,8073.839,1797.0
1547740800.0,8073.835,8088.778,8073.513,8081.681,1798.0
1547744400.0,8081.432,8094.593,8079.651,8090.195,1798.0
1547748000.0,8090.537,8100.639,8084.863,8099.17,1799.0
1547751600.0,8099.092,8105.217,8089.702,8092.068,1794.0
1547755200.0,8091.998,8100.174,8090.243,8095.686,1795.0
1547758800.0,8095.991,8102.99,8084.732,8087.599,1795.0
1547762400.0,8087.713,8092.993,8081.086,8092.299,1796.0
1547766000.0,8092.459,8093.246,8078.299,8080.44,1798.0
1547769600.0,8080.236,8090.177,8079.319,8089.315,1795.0
1547773200.0,8089.357,8090.9,8074.835,8077.494,1795.0
1547776800.0,8077.682,8082.041,8071.4,8073.218,1797.0
1547780400.0,8072.985,8084.694,8072.338,8083.353,1800.0
1547784000.0,8083.243,8084.53,8075.254,8081.391,1796.0
1547787600.0,8081.033,8088.912,8080.305,8087.805,1795.0
1547791200.0,8087.586,8093.732,8083.098,8085.815,1795.0
1547794800.0,8085.815,8088.447,8080.571,8083.269,1795.0
1547798400.0,8083.422,8086.887,8077.239,8077.748,1798.0
1547802000.0,8077.925,8082.012,8070.705,8081.87,1794.0
1547805600.0,8081.765,8086.241,8064.385,8066.51,1798.0
1547809200.0,8066.365,8071.886,8063.369,8066.792,1796.0
1547812800.0,8066.699,8077.876,8064.343,8073.72,1796.0
1547816400.0,8073.803,8082.159,8073.73,8075.309,1798.0
1547820000.0,8075.437,8077.477,8054.752,8062.956,1794.0
1547823600.0,8063.008,8068.159,8059.777,8065.795,1795.0
1547827200.0,8065.845,8081.665,8065.845,8081.277,1794.0
1547830800.0,8081.463,8084.035,8071.687,8072.813,1797.0
1547834400.0,8072.801,8089.981,8069.505,8088.729,1797.0
1547838000.0,8088.465,8104.448,8082.98,8103.47,1796.0
1547841600.0,8103.011,8113.638,8100.302,8113.598,1797.0
1547845200.0,8113.62,8125.111,8112.702,8122.423,1796.0
1547848800.0,8122.3,8125.147,8116.074,8119.038,1793.0
1547852400.0,8118.976,8129.097,8115.937,8118.723,1796.0
1547856000.0,8118.727,8120.2,8105.408,8106.661,1796.0
1547859600.0,8106.391,8114.173,8104.052,8104.18,1797.0
1547863200.0,8103.798,8106.675,8093.094,8097.608,1797.0
1547866800.0,8097.959,8100.274,8088.779,8096.769,1797.0
1547870400.0,8096.703,8101.731,8092.344,8095.004,1797.0
1547874000.0,8094.819,8096.649,8080.28,8090.104,1798.0
1547877600.0,8090.153,8091.148,8078.834,8086.244,1798.0
1547881200.0,8086.491,8092.563,8084.038,8086.697,1797.0
1547884800.0,8086.78,8092.792,8079.241,8082.526,1799.0
