open,high,low,close,tick_volume
91.29,91.33,91.19,91.27,380
91.28,91.37,91.21,91.3,387
91.29,91.53,91.14,91.31,516
91.32,91.32,91.21,91.31,370
91.3,91.38,91.21,91.25,295
91.26,91.43,91.26,91.42,287
91.43,91.48,91.32,91.36,268
91.35,91.41,91.34,91.38,160
91.37,91.47,91.28,91.28,238
91.46,91.46,91.33,91.37,182
91.38,91.38,91.3,91.36,147
91.35,91.47,91.35,91.46,220
91.47,91.54,91.45,91.5,210
91.49,91.51,91.42,91.48,201
91.47,91.56,91.42,91.54,118
91.53,91.56,91.45,91.56,141
91.55,92.0,91.55,91.93,430
91.92,92.18,91.91,92.1,493
92.11,92.15,91.95,92.05,317
92.04,92.08,91.98,92.04,277
92.05,92.2,92.05,92.11,330
92.1,92.35,92.1,92.26,310
92.25,92.28,92.16,92.2,236
92.21,92.52,92.16,92.38,389
92.39,92.49,92.31,92.33,378
92.34,92.34,92.18,92.22,303
92.23,92.26,91.83,91.86,374
91.87,92.03,91.86,92.01,183
92.02,92.11,91.98,92.01,218
92.02,92.13,91.98,92.13,268
92.12,92.14,92.0,92.04,219
92.05,92.07,91.93,91.93,207
91.92,92.07,91.91,91.98,190
91.99,92.06,91.97,92.01,210
92.02,92.06,91.94,92.03,236
92.02,92.02,91.84,91.88,253
91.87,91.88,91.63,91.77,374
91.76,91.8,91.63,91.69,266
91.7,91.76,91.67,91.75,266
91.74,91.76,91.71,91.73,287
91.74,91.76,91.62,91.73,362
91.74,91.74,91.31,91.37,475
91.36,91.45,91.13,91.33,478
91.32,91.42,91.3,91.42,357
91.41,91.53,91.3,91.32,375
91.33,91.44,91.26,91.4,304
91.41,91.44,91.37,91.43,244
91.42,91.43,91.21,91.26,397
91.25,91.28,90.98,91.15,547
91.14,91.25,91.08,91.13,392
91.14,91.15,90.93,91.08,299
91.09,91.18,91.09,91.16,192
91.17,91.24,91.11,91.13,271
91.12,91.25,91.12,91.24,189
91.23,91.24,91.13,91.18,139
91.17,91.18,91.07,91.09,220
91.08,91.17,91.07,91.16,203
91.15,91.17,91.08,91.13,202
91.12,91.14,90.48,90.72,587
90.73,91.01,90.73,90.91,290
90.9,90.92,90.76,90.78,209
90.79,90.85,90.68,90.71,197
90.72,90.79,90.69,90.78,143
90.79,90.79,90.67,90.71,133
90.72,90.75,90.68,90.7,163
90.71,90.95,90.69,90.95,334
90.94,91.02,90.85,90.95,425
90.96,91.03,90.86,90.91,360
90.9,91.04,90.87,91.04,234
91.05,91.38,91.03,91.32,384
91.33,91.4,91.24,91.25,233
91.24,91.34,91.2,91.29,365
91.28,91.53,91.27,91.46,355
91.47,91.49,91.33,91.37,459
91.38,91.53,91.37,91.45,427
91.46,91.48,91.36,91.38,247
91.37,91.45,91.34,91.36,297
91.37,91.51,90.85,91.17,993
91.16,91.45,91.05,91.31,613
91.3,91.44,91.25,91.27,339
91.28,91.5,91.27,91.49,250
91.5,91.62,91.39,91.51,331
91.52,91.55,91.32,91.33,233
91.34,91.34,91.18,91.21,318
91.22,91.3,91.1,91.28,326
91.27,91.29,91.13,91.17,262
91.16,91.18,90.92,90.92,386
90.93,91.0,90.78,90.78,375
90.79,90.89,90.77,90.84,242
90.83,90.85,90.48,90.54,405
90.53,90.66,90.41,90.61,569
90.62,90.68,90.35,90.4,435
90.41,90.56,90.4,90.51,399
90.5,90.71,90.49,90.7,293
90.69,90.75,90.65,90.68,320
90.69,90.73,90.51,90.62,436
90.63,90.91,90.54,90.86,464
90.85,91.38,90.79,91.13,784
91.14,91.25,91.05,91.16,503
91.15,91.24,91.12,91.18,234
91.19,91.58,91.16,91.52,462
91.51,91.56,91.2,91.26,366
91.25,91.27,91.16,91.2,219
91.21,91.27,91.21,91.25,167
91.27,91.31,91.24,91.25,239
91.24,91.32,91.23,91.3,137
91.29,91.34,90.72,90.83,528
90.82,91.01,90.81,90.84,544
90.83,90.86,90.59,90.69,411
90.68,90.7,90.56,90.58,299
90.59,90.78,90.56,90.78,220
90.77,90.82,90.69,90.76,343
90.77,90.79,90.6,90.64,304
90.62,90.69,90.52,90.64,450
90.63,90.76,90.56,90.59,351
90.6,90.61,90.47,90.52,479
90.51,90.56,90.33,90.34,398
90.33,90.34,89.96,90.14,658
90.15,90.32,90.15,90.32,380
90.31,90.48,90.21,90.35,592
90.36,90.4,90.21,90.25,513
90.24,90.26,89.76,89.92,846
89.91,89.97,89.51,89.83,638
89.84,89.84,89.7,89.79,414
89.8,89.9,89.75,89.77,290
89.76,89.93,89.7,89.89,306
89.9,89.9,89.81,89.85,296
89.84,89.85,89.55,89.63,303
89.64,89.64,89.09,89.16,473
89.15,89.15,88.24,88.7,1112
88.71,89.02,88.71,88.75,749
88.76,89.26,88.75,89.17,693
89.18,89.22,89.08,89.14,315
89.15,89.41,89.13,89.35,305
89.36,89.58,89.33,89.41,406
89.42,89.52,89.21,89.21,370
89.2,89.48,89.15,89.39,555
89.38,89.64,89.33,89.55,579
89.56,89.61,89.38,89.42,328
89.41,89.45,89.3,89.35,333
89.36,89.43,89.33,89.39,304
89.4,89.44,89.26,89.44,283
89.45,89.67,89.44,89.47,447
89.48,89.52,89.33,89.4,498
89.39,89.46,89.14,89.46,473
89.45,89.61,89.31,89.34,403
89.33,89.45,89.2,89.43,307
89.42,89.5,89.36,89.49,250
89.48,89.77,89.48,89.75,286
89.74,89.75,89.62,89.63,266
89.62,89.7,89.56,89.64,272
89.63,89.69,89.6,89.68,182
89.67,89.74,89.62,89.65,255
89.66,89.9,89.61,89.9,308
89.91,90.17,89.79,90.16,483
90.17,90.22,89.86,89.87,467
89.88,89.98,89.85,89.98,261
89.97,90.08,89.95,90.01,193
90.0,90.01,89.86,89.9,185
89.89,89.99,89.87,89.99,313
89.98,90.11,89.81,89.87,484
89.86,89.89,89.62,89.71,606
89.7,89.82,89.69,89.69,445
