open,high,low,close
1555.69,1556.1,1555.5,1555.7
1555.7,1555.92,1554.27,1554.41
1554.43,1554.61,1551.41,1551.62
1551.62,1553.01,1551.51,1552.0
1552.0,1553.17,1551.72,1552.8
1552.8,1553.33,1552.38,1552.83
1552.83,1553.7,1552.53,1553.38
1553.37,1554.56,1552.94,1553.78
1553.79,1554.24,1551.73,1553.76
1553.77,1555.58,1553.67,1555.21
1555.27,1555.56,1554.47,1554.75
1554.75,1555.76,1554.72,1555.53
1555.53,1555.59,1554.43,1554.66
1554.64,1555.7,1554.43,1555.55
1555.54,1556.38,1555.42,1556.15
1556.15,1557.43,1555.24,1557.08
1557.01,1557.18,1555.78,1556.57
1556.57,1556.61,1554.79,1555.19
1554.65,1554.83,1552.42,1554.21
1554.21,1554.98,1552.98,1553.19
1553.18,1554.07,1550.6,1553.75
1553.75,1555.48,1549.65,1551.35
1551.34,1551.5,1547.92,1550.7
1550.61,1550.99,1548.93,1549.69
1549.73,1551.02,1549.69,1550.77
1550.77,1552.18,1550.52,1551.75
1551.77,1551.88,1551.13,1551.44
1551.45,1551.55,1550.12,1550.37
1550.37,1550.66,1549.32,1550.32
1550.32,1552.19,1550.12,1551.72
1551.73,1551.94,1551.22,1551.64
1551.65,1551.99,1551.21,1551.65
1551.65,1553.91,1551.61,1553.51
1553.53,1554.01,1553.39,1553.53
1553.53,1553.54,1552.01,1552.01
1551.8,1552.45,1550.62,1551.34
1551.48,1552.34,1551.09,1552.13
1552.13,1552.68,1551.63,1552.2
1552.18,1552.18,1549.75,1549.85
1549.85,1551.75,1549.27,1551.27
1551.26,1553.49,1551.26,1553.03
1552.87,1553.88,1551.88,1553.86
1553.87,1554.04,1552.89,1553.61
1553.6,1553.91,1553.11,1553.5
1553.42,1554.6,1553.2,1554.49
1554.49,1554.99,1554.49,1554.78
1554.78,1555.78,1554.78,1555.58
1555.58,1556.2,1555.49,1555.71
1555.7,1556.87,1555.52,1555.54
1555.59,1555.59,1554.24,1554.32
1554.32,1556.86,1554.21,1556.73
1556.75,1556.95,1554.97,1555.05
1555.11,1555.49,1554.59,1555.4
1555.51,1555.56,1554.71,1555.43
1555.43,1555.54,1554.02,1554.45
1554.45,1555.06,1553.99,1554.16
1554.25,1555.63,1554.02,1555.37
1555.37,1555.43,1554.17,1555.41
1555.38,1556.77,1555.38,1556.72
1556.71,1557.13,1555.64,1555.64
1555.64,1556.59,1555.59,1556.38
1556.39,1559.06,1556.37,1558.0
1558.0,1559.67,1557.31,1558.89
1558.94,1560.67,1557.59,1558.55
1558.56,1558.56,1554.72,1555.28
1555.27,1557.19,1554.34,1555.87
1555.89,1558.86,1555.77,1557.63
1557.63,1558.43,1553.93,1555.5
1555.49,1556.89,1554.28,1556.19
1556.19,1557.4,1555.77,1557.05
1557.05,1558.53,1556.87,1557.81
1557.81,1559.69,1557.51,1558.85
1558.85,1560.1,1558.55,1559.73
1559.73,1561.13,1559.35,1559.95
1559.93,1561.14,1559.37,1559.96
1559.97,1561.17,1559.94,1560.86
1560.86,1560.87,1559.57,1559.64
1559.57,1560.86,1559.52,1559.61
1559.61,1559.65,1556.17,1556.97
1557.0,1557.48,1556.35,1556.48
1556.5,1557.47,1556.25,1557.23
1556.96,1558.96,1556.34,1556.88
1556.87,1557.44,1556.29,1556.95
1556.96,1558.2,1556.91,1557.93
1557.91,1557.93,1556.64,1556.76
1556.77,1558.35,1556.54,1558.26
1558.25,1558.73,1557.45,1557.55
1557.55,1557.98,1556.86,1557.78
1557.77,1557.85,1556.95,1557.75
1557.75,1558.57,1557.65,1558.25
1558.25,1558.8,1558.15,1558.8
1558.81,1559.68,1558.8,1559.48
1559.48,1559.63,1559.37,1559.49
1559.49,1559.87,1559.08,1559.82
1559.81,1562.15,1559.78,1561.8
1561.72,1562.7,1561.37,1561.85
1561.85,1562.47,1561.28,1561.4
1561.41,1561.64,1560.11,1561.09
1561.09,1562.43,1561.07,1561.46
1561.46,1561.66,1560.08,1560.42
1560.42,1560.43,1559.19,1560.07
1560.1,1560.37,1559.41,1560.19
1560.19,1560.51,1559.94,1560.37
1560.36,1560.63,1559.46,1559.47
1559.49,1560.13,1559.24,1559.71
1559.71,1560.35,1559.31,1560.21
1560.21,1560.53,1560.02,1560.02
1560.02,1560.05,1559.29,1559.32
1559.31,1559.94,1559.29,1559.51
1559.51,1560.4,1558.21,1560.26
1560.28,1560.9,1559.57,1560.31
1560.31,1560.54,1559.68,1560.06
1560.06,1560.49,1559.25,1560.07
1560.07,1560.63,1559.55,1560.34
1560.34,1560.92,1560.12,1560.82
1560.82,1561.05,1560.25,1560.68
1560.69,1561.13,1560.54,1560.84
1560.84,1561.03,1560.43,1560.64
1560.65,1561.04,1560.22,1560.44
1560.07,1561.02,1559.8,1560.37
1560.36,1561.37,1560.35,1561.15
1561.15,1561.85,1560.64,1560.78
1560.79,1561.13,1560.25,1560.35
1560.35,1567.85,1559.95,1565.21
1565.22,1567.58,1565.02,1566.52
1566.43,1567.01,1564.51,1566.02
1566.12,1568.53,1566.06,1566.9
1566.89,1567.2,1565.39,1565.52
1565.49,1566.89,1565.49,1566.73
1566.73,1567.64,1566.7,1567.03
1567.11,1567.11,1566.15,1566.49
1566.49,1566.82,1565.99,1566.43
1566.43,1566.43,1565.22,1565.56
1565.56,1566.76,1565.29,1566.18
1566.17,1567.12,1565.38,1565.46
1565.46,1566.03,1562.71,1563.01
1563.02,1563.47,1558.22,1559.35
1559.33,1561.47,1558.48,1559.13
1559.13,1559.95,1552.48,1554.69
1554.67,1557.0,1554.55,1556.71
1556.68,1557.66,1555.63,1555.76
1555.73,1556.24,1554.55,1555.94
1555.94,1556.77,1554.72,1554.73
1554.63,1555.5,1551.78,1555.25
1555.26,1556.93,1555.04,1555.57
1555.63,1557.79,1555.35,1557.15
1557.15,1557.75,1554.69,1556.51
1556.44,1557.72,1552.33,1552.33
1552.33,1555.22,1550.7,1553.22
1553.23,1553.31,1547.7,1548.02
1548.03,1552.35,1546.23,1552.3
1552.27,1556.69,1550.95,1555.6
1555.6,1558.49,1555.28,1558.48
1558.43,1558.67,1556.05,1556.48
1556.49,1558.36,1556.45,1557.18
1557.21,1557.94,1557.11,1557.4
1557.43,1557.67,1556.8,1557.01
1557.0,1559.11,1554.3,1557.82
1557.83,1559.91,1557.81,1558.61
1558.61,1559.0,1557.03,1558.34
1558.31,1558.58,1557.79,1558.14
1558.19,1558.44,1556.83,1557.85
1557.85,1559.08,1557.56,1558.18
1558.23,1559.5,1558.23,1558.73
1558.69,1558.83,1557.7,1557.91
1557.59,1558.98,1556.42,1557.01
1557.0,1557.33,1555.54,1556.42
1556.43,1557.0,1555.94,1556.27
1556.29,1557.47,1556.11,1556.56
1556.56,1556.79,1552.96,1553.36
1553.35,1555.65,1552.96,1554.59
1554.59,1554.63,1552.43,1552.83
1552.85,1553.65,1550.09,1551.1
1551.04,1551.85,1550.4,1551.62
1551.61,1552.21,1551.43,1551.91
1551.92,1551.92,1550.8,1551.76
1551.74,1552.91,1551.62,1552.91
1552.91,1553.01,1552.31,1553.0
1553.0,1553.44,1550.43,1550.86
1550.85,1552.2,1550.47,1552.05
1552.05,1553.01,1551.65,1552.05
1551.96,1553.87,1551.45,1553.75
1553.76,1554.74,1553.32,1554.19
1554.3,1554.97,1553.8,1554.22
1554.24,1556.59,1554.23,1556.16
1556.17,1557.95,1556.09,1557.47
1557.46,1557.48,1556.47,1556.97
1556.96,1558.49,1556.96,1558.19
1558.19,1558.92,1557.79,1558.39
1558.39,1559.16,1557.67,1557.74
1557.74,1558.1,1555.52,1555.71
1555.67,1556.19,1555.05,1555.95
1555.94,1556.07,1555.14,1556.0
1556.03,1557.37,1555.07,1556.94
1556.99,1557.1,1554.51,1556.04
1556.11,1557.93,1555.81,1557.93
1557.92,1558.83,1556.23,1557.86
1557.89,1557.97,1554.99,1555.53
1555.5,1557.05,1554.79,1556.99
1556.93,1558.1,1556.39,1557.18
1557.18,1557.18,1555.41,1556.01
1556.0,1557.8,1555.89,1557.6
1557.59,1558.08,1557.26,1557.69
1557.69,1558.45,1556.75,1556.95
1556.89,1557.36,1556.6,1557.06
1557.07,1557.75,1556.26,1557.57
1557.57,1557.85,1556.99,1557.56
1557.56,1558.51,1557.3,1558.27
1558.27,1558.83,1557.98,1558.83
1558.81,1559.05,1558.6,1558.7
1558.7,1558.99,1557.98,1558.71
1558.04,1561.38,1558.04,1561.13
1561.13,1563.65,1560.97,1561.34
1561.34,1562.92,1560.62,1562.09
1562.03,1562.44,1560.64,1561.75
1561.76,1563.49,1558.59,1559.34
1559.34,1561.63,1559.14,1559.84
1559.84,1560.37,1555.99,1556.95
1556.94,1557.37,1555.95,1555.95
1555.95,1557.97,1555.78,1557.31
1557.25,1559.09,1557.11,1558.73
1558.74,1559.17,1558.23,1558.23
1558.23,1558.95,1558.23,1558.81
1558.8,1560.33,1558.3,1559.39
1559.39,1560.82,1557.49,1557.78
1557.78,1558.04,1555.33,1555.49
1555.51,1557.35,1555.47,1557.26
1557.22,1557.24,1555.45,1556.22
1556.22,1556.27,1553.28,1554.03
1554.12,1555.76,1552.9,1555.54
1555.62,1556.94,1555.05,1555.95
1555.95,1556.32,1554.15,1554.21
1554.16,1554.7,1553.8,1554.2
1554.2,1554.35,1553.63,1553.91
1553.9,1554.63,1553.89,1554.61
1554.59,1554.71,1553.71,1554.0
1554.02,1554.27,1552.78,1552.81
1552.81,1555.18,1551.82,1554.86
1554.75,1555.37,1554.07,1555.07
1555.07,1557.5,1554.85,1556.47
1557.01,1557.29,1554.49,1556.79
1556.79,1557.85,1554.49,1557.46
1557.46,1564.8,1557.1,1562.93
1562.85,1563.25,1559.73,1561.67
1561.67,1563.23,1559.85,1562.57
1562.65,1566.32,1562.35,1566.11
1566.11,1567.04,1563.64,1563.75
1563.81,1564.97,1563.46,1564.8
1564.8,1567.79,1564.75,1567.24
1567.23,1567.85,1564.44,1565.67
1565.68,1565.77,1562.26,1562.26
1562.26,1563.24,1560.26,1562.98
1562.98,1563.29,1562.48,1562.73
1562.74,1564.04,1562.2,1562.53
1562.55,1563.12,1561.59,1562.29
1562.23,1563.1,1561.8,1562.8
1562.8,1563.53,1562.41,1562.41
1562.21,1563.07,1561.32,1562.04
1562.04,1562.04,1560.75,1560.85
1560.84,1561.87,1560.26,1561.54
1561.56,1561.57,1560.44,1560.99
1561.03,1561.13,1559.5,1560.32
1560.32,1562.69,1560.32,1561.81
1561.82,1562.21,1561.2,1561.42
1561.45,1561.69,1561.1,1561.59
1561.63,1561.79,1560.93,1561.03
1561.04,1562.13,1561.01,1561.6
1561.68,1562.19,1561.08,1561.08
1561.08,1561.08,1559.31,1559.58
1559.58,1560.85,1559.53,1560.62
1560.62,1561.09,1560.32,1560.43
1560.43,1561.25,1560.16,1561.21
1561.2,1561.4,1560.34,1560.59
1560.69,1561.35,1560.19,1560.51
1560.41,1560.51,1559.31,1559.47
1559.48,1559.96,1558.57,1559.7
1559.19,1559.24,1557.45,1558.34
1558.34,1559.44,1558.11,1559.26
1559.25,1561.38,1558.55,1561.17
1561.17,1562.91,1561.11,1561.39
1561.39,1561.65,1560.64,1560.64
1560.64,1560.64,1558.5,1558.82
1558.82,1559.42,1558.65,1559.02
1559.01,1560.29,1558.59,1558.9
1558.96,1559.06,1557.37,1557.98
1557.97,1558.91,1556.42,1558.32
1558.32,1562.26,1558.31,1561.32
1561.38,1562.42,1559.64,1560.46
1560.46,1566.31,1560.19,1564.28
1564.3,1575.01,1563.98,1574.78
1574.78,1575.41,1570.02,1570.03
1570.02,1573.09,1568.78,1572.1
1572.21,1573.67,1571.35,1572.42
1572.51,1575.83,1572.51,1573.58
1573.51,1573.79,1570.45,1571.57
1571.56,1573.91,1571.53,1572.39
1572.38,1574.53,1572.13,1572.75
1572.75,1575.69,1572.15,1574.1
1574.14,1574.17,1570.77,1571.06
1571.06,1572.48,1569.45,1571.05
1571.09,1572.48,1570.65,1571.49
1571.49,1571.79,1570.45,1570.75
1570.75,1571.43,1570.11,1570.7
1580.61,1588.24,1578.85,1585.22
1585.22,1586.27,1580.93,1582.49
1582.49,1582.83,1577.24,1577.65
1577.73,1579.69,1577.53,1577.95
1577.97,1581.39,1577.42,1579.69
1579.69,1581.74,1579.61,1581.05
1580.97,1582.11,1580.76,1581.76
1581.8,1583.02,1581.11,1581.96
1581.94,1581.94,1579.57,1579.9
1579.89,1580.24,1579.26,1579.37
1579.37,1580.04,1577.87,1579.17
1579.18,1579.64,1578.98,1579.04
1579.04,1579.92,1578.62,1578.84
1578.84,1580.66,1578.32,1580.45
1580.51,1580.85,1579.38,1579.51
1579.48,1579.81,1578.19,1578.83
1578.83,1579.98,1577.79,1577.9
1577.98,1578.78,1576.77,1578.0
1577.92,1579.42,1575.78,1576.13
1576.14,1579.67,1575.95,1579.43
1579.42,1582.1,1579.02,1582.0
1582.01,1583.55,1581.2,1582.65
1582.65,1583.47,1581.99,1582.67
1582.67,1585.58,1582.66,1585.37
1585.47,1586.22,1583.13,1583.43
1583.43,1584.94,1582.73,1584.32
1584.32,1584.32,1580.2,1582.1
1582.1,1584.34,1581.24,1583.74
1583.69,1584.86,1581.59,1581.64
1581.65,1583.66,1580.93,1581.31
1581.32,1585.02,1580.6,1584.83
1584.81,1585.92,1577.96,1579.71
1579.91,1582.33,1579.29,1579.56
1579.56,1584.31,1579.31,1583.69
1583.69,1583.93,1581.55,1582.69
1582.69,1583.23,1580.87,1582.5
1582.5,1582.64,1579.93,1580.19
1580.23,1580.61,1578.59,1580.06
1580.05,1580.09,1577.36,1578.43
1578.41,1578.83,1576.97,1578.1
1578.1,1579.81,1578.0,1579.5
1579.51,1580.92,1578.88,1580.77
1580.78,1581.2,1579.96,1581.17
1581.18,1583.08,1581.03,1582.66
1582.66,1583.17,1582.04,1583.16
1583.16,1583.26,1581.36,1581.61
1581.59,1581.82,1580.37,1580.41
1580.31,1581.07,1579.97,1581.01
1581.01,1581.08,1580.09,1580.69
1580.7,1582.97,1580.59,1582.6
1582.58,1582.9,1579.97,1581.7
1581.7,1582.05,1580.34,1580.8
1580.79,1582.11,1580.47,1581.61
1581.62,1581.68,1580.6,1580.95
1580.94,1581.15,1580.41,1580.61
1580.61,1580.81,1579.43,1579.51
1579.51,1580.23,1579.2,1579.49
1579.48,1579.77,1578.93,1579.44
1579.46,1580.55,1579.32,1580.14
1580.12,1580.26,1578.25,1579.06
1579.07,1579.73,1578.05,1578.94
1578.94,1579.24,1578.14,1578.83
1578.82,1579.89,1577.83,1578.33
1578.52,1578.65,1576.77,1577.05
1577.12,1579.13,1577.12,1578.8
1578.81,1581.22,1578.35,1580.24
1580.24,1582.24,1579.41,1580.2
1580.2,1580.5,1578.3,1579.02
1579.04,1580.0,1578.71,1579.79
1579.81,1579.86,1578.73,1579.22
1579.22,1580.64,1579.04,1579.91
1579.9,1580.27,1577.95,1578.06
1578.06,1578.76,1573.08,1574.35
1574.35,1575.05,1571.54,1573.99
1573.99,1574.56,1572.04,1573.9
1574.51,1575.52,1573.22,1574.88
1574.87,1577.4,1574.61,1575.73
1575.75,1577.94,1574.19,1576.03
1575.86,1575.87,1568.91,1569.81
1569.83,1570.19,1567.29,1570.13
1570.13,1571.61,1569.27,1570.07
1570.01,1570.37,1567.93,1568.23
1568.27,1569.39,1567.03,1569.36
1569.35,1570.49,1569.31,1569.78
1569.78,1571.29,1569.71,1570.56
1570.56,1571.65,1569.35,1569.53
1569.53,1570.09,1568.46,1568.85
1568.86,1569.47,1567.87,1569.1
1569.11,1570.13,1568.77,1568.87
1568.88,1569.59,1568.38,1569.01
1569.02,1569.17,1567.7,1567.87
1567.75,1568.08,1565.37,1567.11
1566.77,1569.83,1565.99,1568.71
1568.62,1569.04,1567.22,1568.11
1568.11,1568.92,1567.76,1568.83
1568.82,1568.92,1567.92,1568.25
1568.24,1569.16,1564.19,1566.22
1566.22,1566.22,1563.38,1565.71
1565.71,1566.69,1565.01,1565.33
1565.33,1565.7,1564.93,1565.11
1565.11,1565.26,1563.29,1564.0
1564.0,1564.82,1563.92,1564.44
1564.42,1565.76,1564.35,1565.15
1565.15,1565.9,1565.08,1565.34
1565.3,1565.97,1564.77,1565.46
1565.46,1567.04,1565.46,1566.95
1566.97,1567.08,1565.98,1566.6
1566.56,1567.8,1566.38,1567.54
1567.54,1568.97,1567.35,1568.58
1568.58,1569.05,1567.84,1567.97
1567.96,1569.85,1567.16,1567.53
1567.51,1569.65,1567.13,1568.83
1568.82,1570.4,1568.12,1570.13
1570.13,1571.61,1570.13,1570.71
1570.71,1571.4,1570.28,1570.79
1570.83,1571.49,1570.42,1570.42
1570.42,1572.17,1569.34,1571.17
1571.17,1572.38,1570.55,1571.84
1571.88,1571.94,1570.43,1571.44
1571.43,1571.89,1570.17,1571.44
1571.44,1571.73,1569.08,1569.98
1569.99,1572.2,1569.39,1569.68
1569.68,1570.23,1568.05,1568.55
1568.57,1572.59,1567.73,1571.98
1571.9,1574.42,1570.99,1571.51
1571.5,1572.01,1568.7,1569.68
1569.68,1571.44,1569.37,1569.98
1569.99,1571.11,1569.75,1570.48
1570.48,1570.86,1569.22,1569.33
1569.32,1571.05,1569.24,1570.81
1570.81,1571.34,1569.82,1571.15
1571.21,1571.32,1569.93,1570.19
1570.27,1573.36,1568.65,1573.12
1573.12,1576.89,1571.56,1576.62
1576.54,1577.95,1574.97,1574.99
1574.99,1577.21,1574.85,1576.82
1576.83,1577.84,1576.38,1576.72
1576.76,1577.48,1576.51,1576.61
1576.14,1576.73,1574.81,1576.28
1576.28,1577.53,1575.8,1576.97
1576.96,1578.67,1575.94,1577.8
1577.79,1579.37,1577.57,1578.17
1578.17,1580.1,1577.65,1578.96
1578.93,1578.99,1577.85,1577.9
1577.95,1580.56,1577.89,1580.38
1580.38,1580.38,1578.96,1579.72
1579.72,1580.27,1578.05,1578.89
1578.88,1580.47,1578.87,1580.07
1580.07,1580.67,1579.66,1579.96
1579.96,1580.06,1578.95,1578.95
1578.95,1579.79,1578.59,1578.6
1578.59,1579.61,1577.91,1578.08
1578.07,1578.4,1576.87,1577.37
1577.37,1579.26,1577.37,1579.22
1579.21,1582.45,1578.21,1581.91
1581.91,1582.45,1580.35,1581.51
1581.51,1582.97,1580.32,1581.53
1581.52,1582.01,1580.61,1580.65
1580.63,1581.31,1578.37,1578.71
1578.69,1580.39,1578.68,1579.94
1579.89,1580.71,1578.93,1580.25
1580.25,1580.57,1579.05,1580.14
1580.14,1581.73,1580.08,1580.77
1580.76,1581.03,1579.89,1579.91
1579.91,1581.44,1579.42,1580.63
1580.66,1581.55,1579.73,1580.7
1580.74,1581.21,1577.67,1578.07
1578.17,1580.84,1576.77,1578.59
1578.52,1580.17,1577.7,1579.09
1579.04,1579.29,1572.25,1578.07
1578.03,1580.08,1576.28,1577.87
1577.93,1585.18,1577.93,1583.57
1583.54,1584.45,1581.21,1582.41
1582.4,1583.34,1579.31,1581.09
1581.1,1583.05,1579.94,1582.98
1583.01,1585.87,1582.65,1584.74
1584.74,1585.59,1583.96,1584.26
1584.26,1584.81,1582.87,1584.01
1583.99,1584.57,1582.32,1582.41
1582.43,1585.59,1577.19,1579.72
1579.69,1579.83,1576.14,1578.09
1578.2,1578.33,1575.97,1576.94
1576.94,1577.14,1572.74,1573.07
1573.08,1574.14,1572.55,1573.93
1574.06,1575.95,1573.37,1574.73
1574.73,1575.19,1574.16,1575.04
1575.04,1575.46,1573.86,1575.15
1575.15,1575.35,1573.87,1574.2
1574.19,1574.64,1570.87,1571.71
1571.67,1574.19,1571.23,1573.86
1573.86,1573.97,1571.61,1571.7
1571.71,1572.49,1570.79,1572.23
1572.23,1573.03,1571.78,1572.78
1572.88,1572.91,1572.01,1572.11
1572.11,1572.46,1571.59,1572.32
1572.32,1572.32,1571.61,1571.61
1571.6,1572.41,1571.49,1572.1
1572.1,1572.43,1571.59,1572.31
1572.3,1574.43,1572.3,1574.15
1574.14,1574.52,1573.09,1573.63
1573.69,1574.95,1572.87,1574.91
1574.91,1576.62,1574.35,1576.34
1576.32,1577.13,1576.07,1576.68
1576.69,1578.17,1576.56,1578.02
1577.99,1579.03,1577.34,1578.72
1578.72,1579.94,1578.34,1579.19
1579.26,1580.83,1579.1,1580.57
1580.57,1581.99,1579.09,1579.18
1579.18,1580.18,1577.81,1580.08
1580.08,1580.69,1579.33,1580.52
1580.52,1580.53,1578.4,1579.21
1579.21,1579.7,1578.55,1578.8
1578.75,1582.16,1578.73,1579.3
1579.19,1581.09,1578.19,1579.29
1579.25,1581.7,1578.31,1581.21
1581.2,1584.64,1580.55,1582.83
1582.88,1584.72,1581.65,1584.67
1584.7,1589.03,1583.04,1588.17
1587.99,1588.6,1585.34,1588.39
1588.36,1588.39,1582.18,1582.58
1582.76,1584.23,1580.89,1582.57
1582.63,1586.19,1581.42,1583.49
1583.49,1584.97,1582.37,1583.15
1583.13,1587.45,1583.1,1585.64
1585.64,1586.67,1584.05,1586.49
1586.49,1587.21,1584.56,1586.76
1586.66,1589.3,1586.4,1588.45
1588.52,1589.31,1585.05,1586.74
1586.74,1588.57,1585.73,1588.57
1588.63,1590.56,1587.81,1588.61
1592.78,1593.35,1587.47,1589.24
1589.23,1591.01,1588.31,1589.31
1589.31,1589.92,1588.33,1588.93
1588.93,1588.94,1583.95,1586.21
1586.26,1587.92,1582.01,1587.32
1587.32,1587.78,1582.2,1582.3
1582.3,1583.49,1581.79,1582.76
1582.86,1583.91,1581.41,1582.75
1582.76,1583.43,1579.67,1580.48
1580.51,1581.3,1579.55,1580.26
1580.16,1580.94,1579.5,1580.55
1580.54,1581.33,1579.97,1580.83
1580.83,1581.14,1579.12,1580.39
1580.37,1580.81,1579.42,1579.62
1579.62,1580.76,1579.33,1579.42
1579.43,1580.41,1578.93,1579.24
1579.23,1579.82,1574.74,1575.36
1575.34,1576.58,1573.74,1576.29
1576.28,1579.57,1575.2,1578.31
1578.37,1578.69,1573.39,1575.57
1575.61,1577.56,1574.82,1576.94
1576.95,1578.86,1576.68,1578.81
1578.75,1579.25,1577.19,1577.42
1577.44,1580.78,1577.44,1580.76
1580.77,1581.08,1578.56,1579.24
1579.25,1580.25,1577.9,1578.04
1578.1,1579.55,1577.74,1578.79
1578.79,1579.99,1578.4,1579.58
1579.58,1579.88,1576.01,1576.63
1576.75,1578.66,1576.33,1578.35
1578.36,1579.25,1578.01,1579.06
1579.13,1580.35,1574.18,1574.79
1570.28,1576.22,1569.38,1572.2
1572.2,1576.09,1571.21,1575.5
1575.43,1577.67,1574.21,1576.94
1576.94,1579.67,1576.13,1578.06
1578.06,1578.47,1575.68,1576.79
1576.79,1577.14,1574.63,1575.41
1575.4,1578.37,1575.02,1577.86
1577.87,1578.41,1576.16,1576.36
1576.37,1577.29,1575.62,1576.92
1576.95,1577.97,1576.66,1577.63
1577.65,1577.84,1575.73,1575.73
1575.73,1576.94,1575.45,1576.11
1576.11,1577.04,1576.1,1576.7
1576.71,1577.09,1576.13,1576.43
1576.93,1579.14,1576.93,1578.84
1578.83,1579.06,1578.14,1578.71
1578.69,1579.55,1577.15,1577.47
1577.4,1578.47,1577.19,1578.3
1578.34,1578.97,1575.06,1576.29
1576.27,1576.6,1573.75,1575.58
1575.65,1577.59,1575.55,1576.66
1576.66,1577.26,1576.08,1576.35
1576.35,1577.18,1575.76,1576.14
1576.13,1576.14,1574.26,1575.35
1575.36,1575.97,1574.44,1574.84
1574.84,1575.41,1574.27,1575.08
1575.07,1575.18,1574.46,1574.96
1574.9,1575.69,1572.1,1572.59
1572.59,1573.24,1571.69,1572.27
1572.26,1572.73,1570.49,1571.23
1571.2,1573.95,1571.09,1573.53
1573.52,1574.52,1571.69,1571.9
1571.89,1573.08,1568.14,1568.93
1568.92,1570.08,1567.51,1567.9
1567.88,1567.95,1565.62,1567.01
1567.02,1568.28,1565.33,1568.0
1567.95,1569.6,1567.29,1569.48
1569.53,1571.2,1569.53,1570.66
1570.65,1571.5,1569.91,1570.22
1570.21,1571.33,1569.53,1570.05
1570.11,1570.61,1568.14,1568.31
1568.31,1568.61,1566.47,1567.02
1567.02,1567.67,1564.18,1565.48
1565.47,1567.26,1559.66,1559.8
1559.79,1561.58,1558.11,1561.02
1560.99,1561.9,1556.51,1557.44
1557.46,1559.13,1552.33,1552.59
1552.59,1555.39,1551.11,1555.16
1555.13,1555.96,1552.66,1553.25
1553.21,1554.06,1551.86,1551.96
1552.06,1553.12,1550.01,1550.89
1550.83,1551.24,1548.91,1550.53
1550.54,1552.61,1549.52,1551.87
1551.99,1552.09,1550.47,1551.42
1551.42,1552.61,1550.42,1552.23
1552.25,1552.62,1551.17,1552.46
1552.45,1554.31,1552.42,1553.88
1553.88,1555.35,1553.48,1555.09
1555.08,1555.29,1553.63,1553.89
1553.89,1553.89,1551.99,1552.51
1552.39,1553.34,1552.12,1552.6
1552.59,1554.17,1552.39,1554.04
1554.05,1554.9,1552.02,1554.75
1554.7,1555.92,1553.9,1555.11
1555.09,1556.52,1554.31,1554.69
1554.59,1556.39,1552.9,1553.83
1553.84,1555.14,1553.69,1554.86
1554.83,1555.24,1554.0,1554.99
1554.99,1557.31,1554.99,1556.87
1556.87,1557.46,1555.96,1557.17
1557.18,1557.78,1556.69,1557.76
1557.76,1558.06,1557.09,1557.15
1557.09,1558.89,1556.99,1558.49
1558.49,1560.66,1558.49,1559.4
1559.39,1559.87,1558.44,1558.89
1558.95,1559.87,1558.81,1559.47
1559.48,1562.35,1559.46,1561.29
1561.24,1561.59,1560.34,1561.0
1561.0,1561.89,1559.07,1559.31
1559.31,1559.42,1552.68,1555.93
1555.95,1556.4,1553.06,1553.37
1553.32,1553.49,1547.41,1548.59
1548.59,1552.14,1548.51,1552.04
1552.14,1552.54,1550.99,1551.9
1551.91,1552.51,1550.39,1550.47
1550.47,1555.51,1550.28,1554.84
1554.84,1555.85,1553.0,1553.8
1553.8,1554.53,1553.16,1554.2
1554.2,1555.35,1549.53,1552.47
1552.46,1554.65,1552.09,1554.38
1554.4,1556.27,1554.26,1554.67
1554.68,1556.83,1552.95,1554.29
1554.31,1558.94,1552.57,1557.99
1558.08,1558.6,1555.16,1555.9
1555.94,1559.46,1555.94,1558.96
1558.95,1559.53,1557.63,1558.05
1558.04,1558.42,1557.37,1557.9
1557.9,1558.5,1557.41,1557.63
1557.63,1559.04,1557.63,1558.7
1558.75,1558.9,1557.5,1557.5
1557.5,1558.56,1557.49,1557.95
1558.01,1558.15,1556.57,1556.95
1556.87,1557.69,1556.74,1556.97
1556.98,1557.76,1556.55,1556.86
1557.05,1557.78,1556.55,1556.86
1556.86,1557.49,1555.91,1555.97
1555.59,1556.11,1554.37,1555.5
1555.51,1556.43,1555.29,1555.94
1556.04,1556.31,1555.13,1555.66
1555.71,1556.48,1554.43,1556.29
1556.33,1558.06,1555.01,1555.31
1555.32,1557.41,1555.32,1556.91
1556.8,1556.8,1554.8,1554.86
1554.85,1555.38,1553.94,1554.75
1554.75,1555.36,1553.85,1554.87
1554.89,1555.06,1554.11,1554.28
1554.28,1554.7,1552.78,1553.45
1553.45,1553.95,1552.75,1553.09
1553.08,1555.07,1552.39,1554.5
1554.5,1556.18,1553.42,1556.09
1556.17,1556.49,1554.89,1555.88
1555.89,1558.07,1555.21,1557.49
1557.51,1559.07,1557.06,1557.62
1557.59,1560.15,1557.59,1558.53
1558.54,1559.93,1558.07,1559.55
1559.55,1560.56,1558.14,1559.04
1558.99,1563.92,1558.83,1562.91
1562.83,1563.01,1561.31,1562.12
1562.13,1564.83,1562.12,1564.39
1564.39,1567.16,1564.15,1566.8
1566.8,1567.53,1565.48,1566.11
1566.31,1566.37,1564.37,1564.64
1564.67,1565.55,1563.19,1565.53
1565.51,1566.19,1564.24,1566.16
